,rank,weighted_rank
YLR157W-E,1,0.45045045045045046
YLR158C,187,0.31128989952519365
YLR159C-A,1,0.6306306306306306
YLR160C,224,0.34038949663949664
YLR162W,65,0.36884576884576886
YLR162W-A,15,0.35955955955955954
YLR163C,479,0.3656662925973991
YLR163W-A,51,0.42666195607372076
YLR164W,162,0.35007229451673894
YLR165C,261,0.23719121420270844
YLR166C,242,0.37454396545305635
YLR167W,1209,0.5346372013038679
YLR168C,136,0.3557896131425543
YLR169W,1,0.17317317317317318
YLR170C,150,0.43210543877210544
YLR171W,3,0.21921921921921922
YLR172C,470,0.308806679019445
YLR173W,78,0.3301506634839968
YLR174W,538,0.3767857076407262
YLR175W,1108,0.4285395503807056
YLR176C,261,0.34808371589980786
YLR177W,201,0.3151210912404942
YLR178C,665,0.3782248413827361
YLR179C,339,0.28947531602398857
YLR180W,845,0.28946579715810483
YLR181C,96,0.4087629295962629
YLR182W,888,0.3215400084769454
YLR183C,212,0.4150282357829528
YLR184W,31,0.38722593561303237
YLR185W,552,0.6057234771002887
YLR186W,768,0.4773953641141141
YLR187W,71,0.3202075314751371
YLR188W,178,0.2792849028804085
YLR189C,216,0.3362297482667853
YLR190W,120,0.37233066399733067
YLR191W,222,0.4448051655258862
YLR192C,260,0.35128205128205126
YLR193C,140,0.3965679965679966
YLR194C,161,0.3359881620751186
YLR195C,307,0.32951518293537835
YLR196W,685,0.48608170214009633
YLR197W,1032,0.49555272326590155
YLR198C,22,0.23964873964873964
YLR199C,93,0.5205851012302625
YLR200W,455,0.2755326755326755
YLR201C,215,0.3407034941918663
YLR202C,3,0.44644644644644643
YLR203C,185,0.38559640721802885
YLR204W,131,0.357403204731449
YLR205C,317,0.3183404224413688
YLR206W,274,0.3466276495473576
YLR207W,219,0.3649494243101549
YLR208W,563,0.4351136216145097
YLR209C,390,0.31850568517235184
YLR210W,490,0.4137218851504566
YLR211C,62,0.485437049953179
YLR212C,513,0.289476611114038
YLR213C,83,0.32416754103501094
YLR214W,183,0.3639814678066044
YLR215C,161,0.2798450624537581
YLR216C,535,0.3096648049919078
YLR217W,1,0.8838838838838838
YLR218C,101,0.44402818660244403
YLR219W,91,0.345994345994346
YLR220W,282,0.3269439652418376
YLR221C,339,0.5266800724027862
YLR222C,679,0.5452787102271638
YLR222C-A,1,0.5505505505505506
YLR223C,479,0.3672566094277994
YLR224W,79,0.5233841436373082
YLR225C,9,0.2573684795907018
YLR226W,160,0.41656656656656654
YLR227C,19,0.45877456403772193
YLR227W-A,14,0.2107107107107107
YLR227W-B,15,0.21928595261928596
YLR228C,163,0.3136142277246572
YLR229C,827,0.4054247718092942
YLR230W,20,0.3938938938938939
YLR231C,203,0.32548804962598066
YLR232W,28,0.4887029887029887
YLR233C,448,0.306357696982697
YLR234W,888,0.32768353939525113
YLR235C,30,0.35315315315315315
YLR236C,13,0.4486024486024486
YLR237W,174,0.3212120166143155
YLR238W,250,0.26755555555555555
YLR239C,272,0.2901210033562975
YLR240W,745,0.33072938710522604
YLR241W,114,0.3061219113850693
YLR242C,221,0.31223984165160634
YLR243W,432,0.33939263337411485
YLR244C,639,0.2589851197049945
YLR245C,415,0.32384191420336
YLR246W,109,0.35631962237466824
YLR247C,494,0.29067326435747487
YLR248W,288,0.2940301412523635
YLR249W,932,0.34721953713370024
YLR250W,92,0.3683901292596945
YLR251W,293,0.41866439818658246
YLR252W,171,0.34988789959550193
YLR253W,243,0.2829207808631677
YLR254C,64,0.4037005755755756
YLR255C,27,0.2739406072739406
YLR256W,103,0.4055706191628522
YLR256W-A,20,0.35725725725725727
YLR257W,66,0.35549185549185547
YLR258W,617,0.35787813745674363
YLR259C,969,0.32973530806348145
YLR260W,367,0.2954316714534698
YLR261C,46,0.42368455411933675
YLR262C,488,0.38418541492311986
YLR262C-A,146,0.33645974741865153
YLR263W,143,0.4428134428134428
YLR264C-A,24,0.3211127794461128
YLR264W,572,0.578029078029078
YLR265C,112,0.42602423852423854
YLR266C,128,0.3494040915915916
YLR267W,86,0.3124636264171148
YLR268W,488,0.4235690608641428
YLR269C,3,0.2909576242909576
YLR270W,366,0.3670801949490474
YLR271W,38,0.37500658553290134
YLR272C,347,0.3675952609670189
YLR273C,149,0.40249645618773133
YLR274W,634,0.44510914700189147
YLR275W,627,0.40644951171266963
YLR276C,806,0.43453378937249904
YLR277C,298,0.32328301455818237
YLR278C,128,0.3841263138138138
YLR279W,2,0.3733733733733734
YLR280C,29,0.3833833833833834
YLR281C,465,0.32078530143046274
YLR283W,12,0.624290957624291
YLR284C,387,0.3015832369837538
YLR285C-A,3,0.45845845845845845
YLR285W,178,0.3094274049330229
YLR286C,249,0.3425192260533626
YLR286W-A,1,0.8798798798798799
YLR287C,166,0.32451125824619803
YLR287C-A,378,0.6703475962735223
YLR288C,238,0.40914443855620325
YLR289W,726,0.3511638360123209
YLR290C,229,0.3110315555730403
YLR291C,235,0.3200434477030222
YLR292C,193,0.3279393383020326
YLR293C,694,0.3447006083893692
YLR294C,46,0.4365887626757192
YLR295C,218,0.3872174927220799
YLR296W,4,0.9446946946946947
YLR297W,19,0.515831621094779
YLR298C,264,0.4431401098067765
YLR299C-A,1,0.8788788788788788
YLR299W,365,0.31020883897596224
YLR300W,241,0.3065596717048999
YLR301W,65,0.33233233233233234
YLR302C,27,0.3752270789307826
YLR303W,450,0.3178978978978979
YLR304C,691,0.3934136741662067
YLR305C,663,0.28967579947972105
YLR306W,211,0.45194483583109174
YLR307C-A,18,0.3816594372149928
YLR307W,272,0.26366071954307246
YLR308W,255,0.26457830379399006
YLR309C,131,0.3673902910544132
YLR310C,370,0.34634364093823555
YLR311C,14,0.22901472901472902
YLR312C,195,0.3115833782500449
YLR312W-A,167,0.5530021039003075
YLR313C,65,0.42054362054362054
YLR314C,359,0.3229915151920723
YLR315W,137,0.36971277847190254
YLR316C,333,0.32283033784535287
YLR317W,21,0.2902902902902903
YLR318W,378,0.37399304065970734
YLR319C,238,0.42235512823748117
YLR320W,241,0.30508932168683206
YLR321C,266,0.31692594850489586
YLR322W,28,0.44537394537394537
YLR323C,231,0.42473209139875806
YLR324W,136,0.35634163575340044
YLR325C,551,0.603796173669132
YLR326W,40,0.39286786786786787
YLR327C,300,0.3828661995328662
YLR328W,335,0.2835761134268597
YLR329W,101,0.3613613613613614
YLR330W,373,0.30752199921100726
YLR331C,35,0.288974688974689
YLR332W,227,0.3630855525128653
YLR333C,480,0.6088088088088088
YLR334C,19,0.5611927717190875
YLR335W,520,0.33693308693308693
YLR336C,413,0.4308885156342783
YLR337C,238,0.3973553385318091
YLR338W,61,0.37037037037037035
YLR339C,85,0.3645998940116587
YLR340W,1008,0.5017011058677725
YLR341W,58,0.42627109868489177
YLR342W,557,0.3340521850396177
YLR342W-A,18,0.5557223890557224
YLR343W,94,0.3216620876195344
YLR344W,696,0.5490706223464844
YLR345W,363,0.3663387905812148
YLR346C,81,0.4503021540058577
YLR347C,691,0.3612874814032556
YLR347W-A,1,0.7887887887887888
YLR348C,312,0.28910641410641413
YLR349W,2,0.5835835835835835
YLR350W,300,0.3668168168168168
YLR351C,261,0.38267002634818725
YLR352W,82,0.48259234844600696
YLR353W,53,0.4499027329216008
YLR354C,613,0.3375136964043979
YLR355C,757,0.317193018646123
YLR356W,226,0.32335432777910655
YLR357W,564,0.3042901057085454
YLR358C,60,0.4462962962962963
YLR359W,714,0.3307971837383602
YLR360W,189,0.3638241416019194
YLR361C,298,0.2824972623630342
YLR361C-A,16,0.23160660660660662
YLR362W,511,0.3936970238340101
YLR363C,47,0.3587417204438481
YLR363W-A,24,0.41445612278945615
YLR364C-A,1,0.970970970970971
YLR364W,157,0.2858782349228209
YLR365W,2,0.4134134134134134
YLR366W,1,0.970970970970971
YLR367W,699,0.512894869118045
YLR368W,106,0.4569758437682966
YLR369W,675,0.3021540058577096
YLR370C,226,0.33817002843551514
YLR371W,412,0.3567256576965315
YLR372W,500,0.2974534534534535
YLR373C,120,0.3108858858858859
YLR374C,2,0.549049049049049
YLR375W,261,0.2569427665213106
YLR376C,130,0.4656964656964657
YLR377C,631,0.3842352653763113
YLR378C,929,0.46775408346990693
YLR379W,9,0.619285952619286
YLR380W,103,0.31974693139741683
YLR381W,142,0.5595102144397919
YLR382C,701,0.3080327117416989
YLR383W,461,0.3698231854414067
YLR384C,466,0.3277182762161303
YLR385C,69,0.5197226211718965
YLR386W,159,0.35762806831989224
YLR387C,257,0.42812851762268106
YLR388W,618,0.5462614718278148
YLR389C,273,0.36194802861469527
YLR390W,5,0.22602602602602603
YLR390W-A,96,0.37278945612278946
YLR392C,44,0.44221494221494223
YLR393W,115,0.37559298428863647
YLR394W,192,0.3939825241908575
YLR395C,279,0.4188094904940783
YLR396C,270,0.4188188188188188
YLR397C,700,0.37433290433290434
YLR398C,601,0.39496068447815535
YLR399C,671,0.39685288865616736
YLR399W-A,1,0.8108108108108109
YLR400W,1,0.17917917917917917
YLR401C,467,0.29968941103844743
YLR403W,351,0.33795333795333793
YLR404W,109,0.39844431587550855
YLR405W,321,0.2325378337839397
YLR406C,496,0.5701750137234008
YLR406C-A,1,0.5515515515515516
YLR407W,54,0.4167500834167501
YLR408C,32,0.3943005505505506
YLR409C,613,0.5538229910171183
YLR410W,329,0.29117567415439755
YLR410W-A,14,0.2107107107107107
YLR410W-B,43,0.44390902530437415
YLR411W,223,0.33129542098151965
YLR412C-A,3,0.32599265932599264
YLR412W,24,0.2504587921254588
YLR413W,125,0.307995995995996
YLR414C,132,0.2998832165498832
YLR415C,5,0.27967967967967966
YLR416C,1,0.1961961961961962
YLR417W,275,0.3694931294931295
YLR418C,455,0.33669053669053667
YLR419W,533,0.28801221484148315
YLR420W,377,0.30606734055009915
YLR421C,260,0.4073034573034573
YLR422W,300,0.32642976309642974
YLR423C,192,0.40672443276609943
YLR424W,257,0.38912453309340467
YLR425W,280,0.3213213213213213
YLR426W,270,0.29118748378007636
YLR427W,79,0.3611206142851712
YLR428C,2,0.5115115115115115
YLR429W,624,0.29283129283129283
YLR430W,698,0.3735841859051028
YLR431C,115,0.4544109326718022
YLR432W,714,0.28315850864870473
YLR433C,658,0.31499736818885754
YLR434C,2,0.5835835835835835
YLR435W,614,0.44395698630226316
YLR436C,147,0.3431662955472479
YLR437C,79,0.37740271917487106
YLR437C-A,1,0.7827827827827828
YLR438C-A,390,0.42004568671235337
YLR438W,486,0.3363260379721285
YLR439W,406,0.46253396253396256
YLR440C,151,0.3840595562449867
YLR441C,1081,0.48177965199241796
YLR442C,603,0.4002393770221299
YLR443W,56,0.41516516516516516
YLR444C,13,0.29914529914529914
YLR445W,104,0.39393239393239393
YLR446W,468,0.3624308068752513
YLR447C,414,0.3480340243625268
YLR448W,606,0.49995044549499995
YLR449W,717,0.38332753953395515
YLR450W,321,0.33685398794433064
YLR451W,218,0.3517462416544985
YLR452C,333,0.334262190118046
YLR453C,118,0.4488047369403302
YLR454W,196,0.30418173275316135
YLR455W,68,0.48055408349525996
YLR456W,88,0.3555146055146055
YLR457C,78,0.4037370704037371
YLR458W,1,0.9059059059059059
YLR459W,160,0.31925675675675674
YLR460C,142,0.28500331317232724
YLR461W,80,0.5446696696696697
YLR462W,119,0.4784700667053608
YLR463C,62,0.5205528108753915
YLR465C,40,0.5847597597597598
YLR466C-B,9,0.7707707707707707
YLR466W,129,0.4519325527077465
YLR467C-A,9,0.7281726170615059
YLR467W,162,0.40605420235049866
YML001W,612,0.3897672181985907
YML002W,24,0.4055305305305305
YML003W,24,0.3793793793793794
YML004C,870,0.3050579314947131
YML005W,222,0.35163091018946874
YML006C,67,0.4288019362646228
YML007C-A,30,0.4523523523523523
YML007W,547,0.38309607596627704
YML008C,803,0.3063586625230461
YML009C,471,0.4790310480331712
YML009C-A,16,0.432494994994995
YML009W-B,18,0.4462796129462796
YML010W,576,0.3970897981314648
YML011C,49,0.40037997180854323
YML012C-A,38,0.466150360887203
YML012W,360,0.3970804137470804
YML013W,381,0.3224589418815141
YML014W,526,0.2906785112108306
YML015C,178,0.4721350564047193
YML016C,616,0.28665516165516164
YML017W,124,0.3912945203267784
YML018C,200,0.2525875875875876
YML019W,211,0.3792418010427489
YML020W,42,0.33829067162400495
YML021C,646,0.3053517914199029
YML022W,655,0.2972804865934637
YML023C,90,0.3433210988766544
YML024W,588,0.5352376185709519
YML025C,725,0.43971971971971974
YML026C,727,0.5494435288107915
YML027W,365,0.299872475214941
YML028W,947,0.2908103457205886
YML029W,148,0.3658793929064199
YML030W,211,0.3812105944807367
YML031C-A,1,0.970970970970971
YML031W,106,0.4050843296126315
YML032C,612,0.4808272324612194
YML034C-A,19,0.4676782045203098
YML034W,194,0.37399770904925544
YML035C,242,0.35340712613439884
YML036W,123,0.3478844698356893
YML037C,9,0.41185630074518964
YML038C,166,0.3050821906243593
YML039W,15,0.21521521521521522
YML040W,70,0.28468468468468466
YML041C,372,0.32166575177327866
YML042W,336,0.3858590733590734
YML043C,266,0.3860815702920966
YML045W,58,0.32756894825860344
YML045W-A,14,0.2107107107107107
YML046W,207,0.42869439487796973
YML047C,60,0.3952118785452119
YML047W-A,1,0.908908908908909
YML048W,101,0.3195076264383195
YML049C,508,0.496606843063536
YML050W,72,0.3761400289178067
YML051W,462,0.2683137683137683
YML052W,189,0.3143196106159069
YML053C,25,0.3585985985985986
YML054C,1082,0.35175748761700704
YML054C-A,3,0.34300967634300966
YML055W,130,0.404951104951105
YML056C,819,0.3084598640154196
YML057C-A,33,0.3145266478599812
YML057W,605,0.3129956402683675
YML058W,199,0.3866881957334219
YML058W-A,110,0.32426062426062424
YML059C,541,0.2829169280185916
YML060W,345,0.32600716658687673
YML061C,457,0.3539140891438484
YML062C,106,0.4078134738512097
YML063W,1068,0.4679332890943378
YML064C,435,0.3301784543163854
YML065W,355,0.4223237321828871
YML066C,77,0.3363753363753364
YML067C,424,0.308534950044384
YML068W,121,0.5343359888814434
YML069W,579,0.40112651511615244
YML070W,230,0.3015580798189494
YML071C,276,0.35918527222875046
YML072C,239,0.3004427021163423
YML073C,598,0.529897790767356
YML074C,588,0.3639881377976616
YML075C,384,0.3163267434100767
YML076C,81,0.35881560572918597
YML077W,172,0.40503293991666084
YML078W,573,0.3377181719241056
YML079W,34,0.31820055349467113
YML080W,539,0.36985036985036984
YML081C-A,179,0.40843077714586096
YML081W,294,0.2366584271346176
YML082W,280,0.34094451594451597
YML083C,63,0.3758838203282648
YML085C,712,0.3111046439698125
YML086C,258,0.2760628845900164
YML087C,210,0.26457409790743125
YML088W,230,0.34474909692301
YML089C,28,0.4194909194909195
YML090W,17,0.43096037213684274
YML091C,153,0.42623669421055044
YML092C,432,0.42066371927483037
YML093W,607,0.546544897450993
YML094C-A,45,0.3921477032588144
YML094W,615,0.322118866834314
YML095C,329,0.5219718198441603
YML096W,448,0.2632409194909195
YML097C,706,0.27987477562548385
YML098W,215,0.4493237423469982
YML099C,188,0.3453027495580687
YML099W-A,1,0.6876876876876877
YML100W,374,0.39503942445118917
YML100W-A,4,0.26601601601601604
YML101C,48,0.3908283283283283
YML101C-A,19,0.30440967283072545
YML102W,345,0.3726044885465175
YML103C,161,0.4213903344338127
YML104C,225,0.3106617728839951
YML105C,343,0.5295820601943051
YML106W,864,0.2760631001371742
YML107C,246,0.34535755267462587
YML108W,58,0.272255013634324
YML109W,212,0.3488299620375092
YML110C,308,0.32644982644982645
YML111W,208,0.3455907830907831
YML112W,200,0.35614114114114115
YML113W,168,0.2585680919014252
YML114C,170,0.35693929223340987
YML115C,152,0.3827314156261525
YML116W,428,0.2497287006632801
YML116W-A,2,0.6606606606606606
YML117W,565,0.2507994720384101
YML118W,99,0.3103709770376437
YML119W,35,0.45894465894465897
YML120C,407,0.3520473790744061
YML121W,274,0.37972278848191254
YML122C,44,0.3826553826553827
YML123C,338,0.3457214611060765
YML124C,691,0.3076477345652454
YML125C,325,0.24474320474320474
YML126C,392,0.3373041408755694
YML127W,172,0.36166980934422793
YML128C,491,0.4136193219696275
YML129C,135,0.3567270974678382
YML130C,311,0.3542738880359459
YML131W,260,0.32164857164857164
YML132W,70,0.38724438724438726
YML133C,97,0.4781276121482307
YML133W-A,4,0.7307307307307307
YML133W-B,4,0.7307307307307307
YMR001C,670,0.43435076867912686
YMR001C-A,12,0.3072238905572239
YMR002W,203,0.36373812235881203
YMR003W,36,0.484984984984985
YMR004W,221,0.3047889518477754
YMR005W,256,0.3552654216716717
YMR006C,147,0.32824661396089966
YMR007W,28,0.47165022165022163
YMR008C,168,0.32968682968682966
YMR009W,175,0.3254511654511654
YMR010W,116,0.3437748092920507
YMR011W,461,0.24379259954097265
YMR012W,331,0.3052811119276376
YMR013C,215,0.33966990246060014
YMR013C-A,1,0.8058058058058059
YMR014W,354,0.6018532656950736
YMR015C,431,0.2892056789968623
YMR016C,242,0.3629124992761356
YMR017W,228,0.39701982684438825
YMR018W,187,0.369390781155487
YMR019W,79,0.32418494443810897
YMR020W,457,0.30774319176945
YMR021C,186,0.3616896466358832
YMR022W,277,0.42517246488365623
YMR023C,428,0.2857273161011479
YMR024W,810,0.32122492863233604
YMR025W,76,0.383804857489068
YMR026C,210,0.43537346870680205
YMR027W,92,0.33147277712495105
YMR028W,329,0.3484517952603059
YMR029C,194,0.326207650949919
YMR030W,124,0.3439972230294811
YMR030W-A,2,0.37487487487487486
YMR031C,172,0.3263961636054659
YMR031W-A,31,0.44396008912137946
YMR032W,389,0.3609650781887286
YMR033W,686,0.3140910589890182
YMR034C,88,0.2761056511056511
YMR035W,246,0.2403663826428054
YMR036C,406,0.42457975216595906
YMR037C,847,0.3526903526903527
YMR038C,370,0.3042285528772015
YMR039C,301,0.3205132042341345
YMR040W,141,0.313469497866661
YMR041C,109,0.3414882772680938
YMR042W,273,0.28951295617962286
YMR043W,489,0.3811357369639578
YMR044W,99,0.3891163891163891
YMR045C,14,0.2107822107822108
YMR046C,86,0.28390017924901645
YMR047C,373,0.369828273313528
YMR048W,389,0.43082671360306324
YMR049C,717,0.5707660240435694
YMR050C,14,0.22386672386672388
YMR051C,73,0.28169265155566525
YMR052C-A,56,0.45588445588445586
YMR052W,127,0.34009600151332436
YMR053C,157,0.39526787934431246
YMR054W,377,0.33340767823526446
YMR055C,322,0.4013640970162709
YMR056C,477,0.3404914348310575
YMR057C,2,0.6026026026026026
YMR058W,407,0.35088897251059414
YMR059W,77,0.43173043173043174
YMR060C,283,0.34186483303091075
YMR061W,664,0.3073299202817275
YMR062C,330,0.3217368884035551
YMR063W,131,0.3170804392178438
YMR064W,121,0.29795911614093434
YMR065W,151,0.3502111382906085
YMR066W,142,0.30014521563817337
YMR067C,183,0.3454164547060722
YMR068W,596,0.2555575709938126
YMR069W,144,0.366088310532755
YMR070W,461,0.29001669782580847
YMR071C,44,0.4110701610701611
YMR072W,411,0.2776986231974067
YMR073C,267,0.30490040602400154
YMR074C,191,0.2973130198261088
YMR075C-A,72,0.4498387276165054
YMR075W,293,0.38251562142347123
YMR076C,404,0.32353640769482356
YMR077C,246,0.3758107701197132
YMR078C,422,0.40801464972081086
YMR079W,475,0.3243643643643644
YMR080C,669,0.43695264771497955
YMR081C,105,0.35787215787215787
YMR082C,1,0.6306306306306306
YMR083W,316,0.31948404100302835
YMR084W,306,0.26880148121978187
YMR085W,320,0.25544294294294295
YMR086W,71,0.4032483187412765
YMR087W,70,0.3473616473616474
YMR088C,330,0.24700458033791367
YMR089C,552,0.2906493449971711
YMR090W,434,0.349573075379527
YMR091C,228,0.3303303303303303
YMR092C,224,0.31966788216788217
YMR093W,605,0.540297322115504
YMR094W,161,0.5562581214755128
YMR095C,223,0.29302396566970557
YMR096W,253,0.27357396922614313
YMR097C,391,0.3125785632179494
YMR098C,94,0.38993248567716654
YMR099C,108,0.3935787639491343
YMR100W,134,0.30865940567433103
YMR101C,349,0.27352854286951706
YMR102C,137,0.36307110029737766
YMR103C,39,0.48086548086548087
YMR104C,418,0.3610117294327821
YMR105C,603,0.42514985964405533
YMR105W-A,1,0.5515515515515516
YMR106C,432,0.38064221629036443
YMR107W,163,0.3910106425443849
YMR108W,520,0.31466851466851464
YMR109W,393,0.3349711034189406
YMR110C,647,0.382947089284029
YMR111C,15,0.3138471805138472
YMR112C,102,0.5764588117529293
YMR113W,330,0.25799132465799135
YMR114C,99,0.24942113831002719
YMR115W,105,0.4132608799275466
YMR116C,1050,0.4772734639401306
YMR117C,243,0.4794012119115
YMR118C,350,0.3323981123981124
YMR119W,131,0.42299551459856805
YMR119W-A,1,0.8888888888888888
YMR120C,511,0.2999790397050671
YMR121C,511,0.5852741195206949
YMR122C,7,0.25096525096525096
YMR122W-A,39,0.32458099124765794
YMR123W,179,0.28470369811151935
YMR124W,170,0.27234881940764294
YMR125W,670,0.5141111260514245
YMR126C,29,0.421455938697318
YMR127C,337,0.36999907919789227
YMR128W,648,0.49424578899887545
YMR129W,202,0.42388923577042387
YMR130W,150,0.2337404070737404
YMR131C,668,0.49783016549483616
YMR132C,41,0.3032544739861813
YMR133W,88,0.40414277914277913
